policy,user_id,event_id,rank,action,reward,university_match,category_match
Chronological baseline,user_83,event_2512,1,pass,-0.1,0.0,0.0
Chronological baseline,user_83,event_2515,2,join,1.0,1.0,0.0
Chronological baseline,user_83,event_2495,3,join,1.0,0.0,0.0
Chronological baseline,user_83,event_2496,4,pass,-0.1,0.0,0.0
Chronological baseline,user_84,event_2525,0,request,0.7,0.0,0.0
Chronological baseline,user_84,event_2534,1,join,1.0,0.0,0.0
Chronological baseline,user_84,event_2530,2,join,1.0,1.0,0.0
Chronological baseline,user_84,event_2522,3,pass,-0.1,0.0,0.0
Chronological baseline,user_84,event_2532,4,join,1.0,0.0,0.0
Chronological baseline,user_85,event_2557,0,join,1.0,0.0,0.0
Chronological baseline,user_85,event_2571,1,pass,-0.1,0.0,0.0
Chronological baseline,user_85,event_2572,2,pass,-0.1,1.0,1.0
Chronological baseline,user_85,event_2570,3,join,1.0,0.0,1.0
Chronological baseline,user_85,event_2577,4,request,0.7,0.0,0.0
Chronological baseline,user_86,event_2580,0,pass,-0.1,0.0,0.0
Chronological baseline,user_86,event_2602,1,request,0.7,0.0,0.0
Chronological baseline,user_86,event_2609,2,join,1.0,0.0,0.0
Chronological baseline,user_86,event_2605,3,request,0.7,0.0,0.0
Chronological baseline,user_86,event_2607,4,pass,-0.1,0.0,0.0
Chronological baseline,user_87,event_2624,0,pass,-0.1,0.0,0.0
Chronological baseline,user_87,event_2632,1,pass,-0.1,0.0,0.0
Chronological baseline,user_87,event_2631,2,pass,-0.1,0.0,0.0
Chronological baseline,user_87,event_2620,3,join,1.0,1.0,1.0
Chronological baseline,user_87,event_2628,4,pass,-0.1,1.0,0.0
Chronological baseline,user_88,event_2648,0,join,1.0,0.0,0.0
Chronological baseline,user_88,event_2641,1,pass,-0.1,0.0,0.0
Chronological baseline,user_88,event_2660,2,pass,-0.1,0.0,0.0
Chronological baseline,user_88,event_2653,3,join,1.0,1.0,0.0
Chronological baseline,user_88,event_2661,4,request,0.7,0.0,1.0
Chronological baseline,user_89,event_2699,0,request,0.7,1.0,0.0
Chronological baseline,user_89,event_2696,1,pass,-0.1,0.0,0.0
Chronological baseline,user_89,event_2674,2,pass,-0.1,0.0,0.0
Chronological baseline,user_89,event_2683,3,join,1.0,0.0,0.0
Chronological baseline,user_89,event_2671,4,join,1.0,0.0,1.0
Chronological baseline,user_90,event_2723,0,pass,-0.1,0.0,0.0
Chronological baseline,user_90,event_2703,1,join,1.0,0.0,1.0
Chronological baseline,user_90,event_2719,2,pass,-0.1,0.0,0.0
Chronological baseline,user_90,event_2721,3,join,1.0,0.0,0.0
Chronological baseline,user_90,event_2710,4,pass,-0.1,0.0,0.0
Chronological baseline,user_91,event_2754,0,join,1.0,1.0,0.0
Chronological baseline,user_91,event_2744,1,request,0.7,0.0,0.0
Chronological baseline,user_91,event_2758,2,join,1.0,0.0,0.0
Chronological baseline,user_91,event_2740,3,pass,-0.1,0.0,0.0
Chronological baseline,user_91,event_2746,4,join,1.0,0.0,1.0
Chronological baseline,user_92,event_2779,0,pass,-0.1,0.0,0.0
Chronological baseline,user_92,event_2766,1,request,0.7,0.0,1.0
Chronological baseline,user_92,event_2774,2,join,1.0,1.0,1.0
Chronological baseline,user_92,event_2768,3,join,1.0,0.0,0.0
Chronological baseline,user_92,event_2760,4,pass,-0.1,0.0,0.0
Chronological baseline,user_93,event_2807,0,pass,-0.1,1.0,0.0
Chronological baseline,user_93,event_2802,1,pass,-0.1,0.0,0.0
Chronological baseline,user_93,event_2794,2,request,0.7,1.0,0.0
Chronological baseline,user_93,event_2811,3,pass,-0.1,0.0,1.0
Chronological baseline,user_93,event_2813,4,join,1.0,1.0,0.0
Chronological baseline,user_94,event_2839,0,join,1.0,0.0,1.0
Chronological baseline,user_94,event_2836,1,request,0.7,0.0,0.0
Chronological baseline,user_94,event_2834,2,request,0.7,0.0,1.0
Chronological baseline,user_94,event_2821,3,join,1.0,1.0,1.0
Chronological baseline,user_94,event_2845,4,join,1.0,0.0,0.0
Chronological baseline,user_95,event_2862,0,join,1.0,0.0,1.0
Chronological baseline,user_95,event_2864,1,pass,-0.1,1.0,0.0
Chronological baseline,user_95,event_2863,2,join,1.0,0.0,0.0
Chronological baseline,user_95,event_2871,3,request,0.7,0.0,1.0
Chronological baseline,user_95,event_2857,4,join,1.0,1.0,0.0
Chronological baseline,user_96,event_2884,0,request,0.7,0.0,0.0
Chronological baseline,user_96,event_2898,1,pass,-0.1,0.0,0.0
Chronological baseline,user_96,event_2891,2,join,1.0,0.0,0.0
Chronological baseline,user_96,event_2886,3,request,0.7,0.0,0.0
Chronological baseline,user_96,event_2881,4,join,1.0,0.0,0.0
Chronological baseline,user_97,event_2912,0,pass,-0.1,0.0,0.0
Chronological baseline,user_97,event_2937,1,join,1.0,0.0,0.0
Chronological baseline,user_97,event_2928,2,pass,-0.1,0.0,0.0
Chronological baseline,user_97,event_2924,3,join,1.0,0.0,0.0
Chronological baseline,user_97,event_2938,4,join,1.0,0.0,0.0
Chronological baseline,user_98,event_2968,0,join,1.0,0.0,1.0
Chronological baseline,user_98,event_2954,1,join,1.0,1.0,1.0
Chronological baseline,user_98,event_2961,2,request,0.7,1.0,1.0
Chronological baseline,user_98,event_2962,3,join,1.0,0.0,0.0
Chronological baseline,user_98,event_2952,4,pass,-0.1,0.0,0.0
Chronological baseline,user_99,event_2970,0,join,1.0,0.0,0.0
Chronological baseline,user_99,event_2998,1,join,1.0,0.0,0.0
Chronological baseline,user_99,event_2984,2,request,0.7,0.0,0.0
Chronological baseline,user_99,event_2972,3,pass,-0.1,1.0,0.0
Chronological baseline,user_99,event_2994,4,request,0.7,0.0,0.0
Chronological baseline,user_100,event_3025,0,request,0.7,0.0,0.0
Chronological baseline,user_100,event_3017,1,pass,-0.1,1.0,0.0
Chronological baseline,user_100,event_3003,2,join,1.0,1.0,0.0
Chronological baseline,user_100,event_3010,3,join,1.0,0.0,1.0
Chronological baseline,user_100,event_3021,4,pass,-0.1,0.0,0.0
Chronological baseline,user_101,event_3050,0,pass,-0.1,1.0,0.0
Chronological baseline,user_101,event_3051,1,pass,-0.1,1.0,0.0
Chronological baseline,user_101,event_3049,2,join,1.0,0.0,0.0
Chronological baseline,user_101,event_3059,3,join,1.0,0.0,0.0
Chronological baseline,user_101,event_3058,4,request,0.7,0.0,0.0
Chronological baseline,user_102,event_3076,0,request,0.7,0.0,1.0
Chronological baseline,user_102,event_3079,1,join,1.0,1.0,0.0
Chronological baseline,user_102,event_3081,2,request,0.7,0.0,0.0
Chronological baseline,user_102,event_3072,3,join,1.0,0.0,0.0
Chronological baseline,user_102,event_3075,4,pass,-0.1,0.0,1.0
Chronological baseline,user_103,event_3104,0,join,1.0,1.0,0.0
Chronological baseline,user_103,event_3098,1,join,1.0,0.0,1.0
Chronological baseline,user_103,event_3110,2,join,1.0,0.0,0.0
Chronological baseline,user_103,event_3095,3,join,1.0,0.0,0.0
Chronological baseline,user_103,event_3091,4,join,1.0,1.0,0.0
Chronological baseline,user_104,event_3147,0,pass,-0.1,0.0,0.0
Chronological baseline,user_104,event_3139,1,pass,-0.1,0.0,0.0
Chronological baseline,user_104,event_3124,2,join,1.0,0.0,0.0
Chronological baseline,user_104,event_3146,3,pass,-0.1,0.0,0.0
Chronological baseline,user_104,event_3129,4,pass,-0.1,0.0,0.0
Chronological baseline,user_105,event_3166,0,pass,-0.1,0.0,0.0
Chronological baseline,user_105,event_3167,1,pass,-0.1,1.0,0.0
Chronological baseline,user_105,event_3159,2,join,1.0,0.0,0.0
Chronological baseline,user_105,event_3158,3,pass,-0.1,0.0,0.0
Chronological baseline,user_105,event_3165,4,join,1.0,0.0,1.0
Chronological baseline,user_106,event_3200,0,pass,-0.1,0.0,0.0
Chronological baseline,user_106,event_3206,1,join,1.0,0.0,0.0
Chronological baseline,user_106,event_3183,2,join,1.0,0.0,0.0
Chronological baseline,user_106,event_3199,3,pass,-0.1,0.0,0.0
Chronological baseline,user_106,event_3209,4,join,1.0,0.0,1.0
Chronological baseline,user_107,event_3237,0,join,1.0,0.0,0.0
Chronological baseline,user_107,event_3229,1,pass,-0.1,1.0,0.0
Chronological baseline,user_107,event_3217,2,pass,-0.1,0.0,0.0
Chronological baseline,user_107,event_3228,3,pass,-0.1,1.0,0.0
Chronological baseline,user_107,event_3233,4,pass,-0.1,0.0,0.0
Chronological baseline,user_108,event_3256,0,pass,-0.1,0.0,1.0
Chronological baseline,user_108,event_3264,1,join,1.0,0.0,0.0
Chronological baseline,user_108,event_3267,2,pass,-0.1,0.0,0.0
Chronological baseline,user_108,event_3265,3,pass,-0.1,1.0,0.0
Chronological baseline,user_108,event_3257,4,join,1.0,0.0,0.0
Chronological baseline,user_109,event_3273,0,join,1.0,0.0,0.0
Chronological baseline,user_109,event_3282,1,request,0.7,1.0,0.0
Chronological baseline,user_109,event_3280,2,pass,-0.1,0.0,0.0
Chronological baseline,user_109,event_3295,3,join,1.0,1.0,0.0
Chronological baseline,user_109,event_3293,4,pass,-0.1,0.0,0.0
Chronological baseline,user_110,event_3319,0,pass,-0.1,0.0,0.0
Chronological baseline,user_110,event_3309,1,join,1.0,1.0,0.0
Chronological baseline,user_110,event_3300,2,join,1.0,0.0,1.0
Chronological baseline,user_110,event_3310,3,pass,-0.1,0.0,0.0
Chronological baseline,user_110,event_3303,4,pass,-0.1,1.0,0.0
Chronological baseline,user_111,event_3334,0,pass,-0.1,1.0,0.0
Chronological baseline,user_111,event_3342,1,request,0.7,0.0,0.0
Chronological baseline,user_111,event_3348,2,pass,-0.1,0.0,1.0
Chronological baseline,user_111,event_3357,3,pass,-0.1,0.0,0.0
Chronological baseline,user_111,event_3337,4,join,1.0,0.0,0.0
Chronological baseline,user_112,event_3384,0,pass,-0.1,0.0,1.0
Chronological baseline,user_112,event_3362,1,pass,-0.1,0.0,0.0
Chronological baseline,user_112,event_3366,2,join,1.0,1.0,0.0
Chronological baseline,user_112,event_3376,3,pass,-0.1,0.0,0.0
Chronological baseline,user_112,event_3382,4,join,1.0,0.0,0.0
Chronological baseline,user_113,event_3405,0,pass,-0.1,1.0,0.0
Chronological baseline,user_113,event_3400,1,pass,-0.1,0.0,1.0
Chronological baseline,user_113,event_3407,2,join,1.0,0.0,0.0
Chronological baseline,user_113,event_3412,3,join,1.0,0.0,0.0
Chronological baseline,user_113,event_3404,4,pass,-0.1,0.0,0.0
Chronological baseline,user_114,event_3448,0,request,0.7,0.0,0.0
Chronological baseline,user_114,event_3426,1,join,1.0,1.0,0.0
Chronological baseline,user_114,event_3431,2,join,1.0,0.0,0.0
Chronological baseline,user_114,event_3433,3,request,0.7,1.0,1.0
Chronological baseline,user_114,event_3443,4,request,0.7,1.0,1.0
Chronological baseline,user_115,event_3475,0,pass,-0.1,1.0,0.0
Chronological baseline,user_115,event_3455,1,join,1.0,0.0,0.0
Chronological baseline,user_115,event_3471,2,join,1.0,1.0,0.0
Chronological baseline,user_115,event_3450,3,pass,-0.1,0.0,0.0
Chronological baseline,user_115,event_3461,4,pass,-0.1,0.0,0.0
Chronological baseline,user_116,event_3481,0,pass,-0.1,0.0,0.0
Chronological baseline,user_116,event_3480,1,pass,-0.1,0.0,1.0
Chronological baseline,user_116,event_3494,2,pass,-0.1,0.0,1.0
Chronological baseline,user_116,event_3493,3,pass,-0.1,0.0,0.0
Chronological baseline,user_116,event_3484,4,request,0.7,0.0,0.0
Chronological baseline,user_117,event_3518,0,join,1.0,1.0,0.0
Chronological baseline,user_117,event_3536,1,pass,-0.1,1.0,0.0
Chronological baseline,user_117,event_3534,2,pass,-0.1,0.0,0.0
Chronological baseline,user_117,event_3530,3,join,1.0,0.0,1.0
Chronological baseline,user_117,event_3515,4,join,1.0,0.0,0.0
Chronological baseline,user_118,event_3562,0,pass,-0.1,0.0,1.0
Chronological baseline,user_118,event_3566,1,pass,-0.1,0.0,0.0
Chronological baseline,user_118,event_3557,2,join,1.0,1.0,1.0
Chronological baseline,user_118,event_3558,3,request,0.7,1.0,0.0
Chronological baseline,user_118,event_3563,4,join,1.0,0.0,0.0
Chronological baseline,user_119,event_3572,0,request,0.7,0.0,0.0
Chronological baseline,user_119,event_3574,1,request,0.7,0.0,0.0
Chronological baseline,user_119,event_3577,2,join,1.0,0.0,0.0
Chronological baseline,user_119,event_3570,3,join,1.0,0.0,0.0
Chronological baseline,user_119,event_3589,4,join,1.0,0.0,0.0
Chronological baseline,user_120,event_3610,0,join,1.0,0.0,1.0
Chronological baseline,user_120,event_3627,1,join,1.0,1.0,0.0
Chronological baseline,user_120,event_3614,2,join,1.0,0.0,0.0
Chronological baseline,user_120,event_3616,3,join,1.0,0.0,0.0
Chronological baseline,user_120,event_3613,4,request,0.7,0.0,0.0
Chronological baseline,user_121,event_3636,0,join,1.0,1.0,1.0
Chronological baseline,user_121,event_3645,1,join,1.0,1.0,0.0
Chronological baseline,user_121,event_3642,2,pass,-0.1,0.0,0.0
Chronological baseline,user_121,event_3656,3,join,1.0,0.0,1.0
Chronological baseline,user_121,event_3631,4,join,1.0,0.0,0.0
Chronological baseline,user_122,event_3663,0,join,1.0,0.0,0.0
Chronological baseline,user_122,event_3673,1,join,1.0,1.0,0.0
Chronological baseline,user_122,event_3671,2,join,1.0,0.0,1.0
Chronological baseline,user_122,event_3672,3,join,1.0,0.0,0.0
Chronological baseline,user_122,event_3684,4,pass,-0.1,0.0,0.0
Chronological baseline,user_123,event_3707,0,pass,-0.1,0.0,0.0
Chronological baseline,user_123,event_3694,1,request,0.7,1.0,0.0
Chronological baseline,user_123,event_3717,2,pass,-0.1,0.0,0.0
Chronological baseline,user_123,event_3691,3,pass,-0.1,1.0,0.0
Chronological baseline,user_123,event_3704,4,pass,-0.1,0.0,0.0
Chronological baseline,user_124,event_3720,0,request,0.7,0.0,0.0
Chronological baseline,user_124,event_3743,1,request,0.7,1.0,0.0
Chronological baseline,user_124,event_3747,2,join,1.0,0.0,1.0
Chronological baseline,user_124,event_3722,3,pass,-0.1,0.0,0.0
Chronological baseline,user_124,event_3740,4,pass,-0.1,1.0,0.0
Chronological baseline,user_125,event_3770,0,join,1.0,0.0,0.0
Chronological baseline,user_125,event_3774,1,request,0.7,0.0,0.0
Chronological baseline,user_125,event_3776,2,request,0.7,1.0,0.0
Chronological baseline,user_125,event_3772,3,join,1.0,1.0,0.0
Chronological baseline,user_125,event_3765,4,request,0.7,1.0,0.0
Chronological baseline,user_126,event_3784,0,pass,-0.1,1.0,0.0
Chronological baseline,user_126,event_3789,1,pass,-0.1,0.0,1.0
Chronological baseline,user_126,event_3804,2,pass,-0.1,0.0,0.0
Chronological baseline,user_126,event_3790,3,pass,-0.1,0.0,0.0
Chronological baseline,user_126,event_3788,4,join,1.0,0.0,0.0
Chronological baseline,user_127,event_3828,0,join,1.0,0.0,0.0
Chronological baseline,user_127,event_3829,1,join,1.0,0.0,1.0
Chronological baseline,user_127,event_3824,2,pass,-0.1,0.0,0.0
Chronological baseline,user_127,event_3825,3,join,1.0,0.0,1.0
Chronological baseline,user_127,event_3836,4,join,1.0,0.0,0.0
Chronological baseline,user_128,event_3860,0,join,1.0,1.0,0.0
Chronological baseline,user_128,event_3862,1,request,0.7,0.0,0.0
Chronological baseline,user_128,event_3869,2,join,1.0,0.0,0.0
Chronological baseline,user_128,event_3866,3,pass,-0.1,0.0,0.0
Chronological baseline,user_128,event_3844,4,join,1.0,1.0,0.0
Chronological baseline,user_129,event_3883,0,pass,-0.1,0.0,0.0
Chronological baseline,user_129,event_3887,1,join,1.0,0.0,0.0
Chronological baseline,user_129,event_3894,2,join,1.0,0.0,1.0
Chronological baseline,user_129,event_3879,3,request,0.7,0.0,0.0
Chronological baseline,user_129,event_3891,4,join,1.0,1.0,0.0
Chronological baseline,user_130,event_3916,0,join,1.0,0.0,1.0
Chronological baseline,user_130,event_3919,1,join,1.0,0.0,0.0
Chronological baseline,user_130,event_3914,2,join,1.0,0.0,0.0
Chronological baseline,user_130,event_3903,3,pass,-0.1,1.0,0.0
Chronological baseline,user_130,event_3925,4,pass,-0.1,0.0,0.0
Chronological baseline,user_131,event_3954,0,join,1.0,0.0,0.0
Chronological baseline,user_131,event_3948,1,join,1.0,1.0,0.0
Chronological baseline,user_131,event_3938,2,join,1.0,0.0,0.0
Chronological baseline,user_131,event_3943,3,pass,-0.1,0.0,0.0
Chronological baseline,user_131,event_3945,4,join,1.0,0.0,0.0
Chronological baseline,user_132,event_3986,0,join,1.0,0.0,1.0
Chronological baseline,user_132,event_3960,1,pass,-0.1,0.0,0.0
Chronological baseline,user_132,event_3962,2,join,1.0,1.0,1.0
Chronological baseline,user_132,event_3970,3,join,1.0,0.0,0.0
Chronological baseline,user_132,event_3969,4,join,1.0,0.0,1.0
Chronological baseline,user_133,event_3990,0,join,1.0,0.0,0.0
Chronological baseline,user_133,event_4010,1,pass,-0.1,0.0,0.0
Chronological baseline,user_133,event_4009,2,join,1.0,1.0,1.0
Chronological baseline,user_133,event_4000,3,pass,-0.1,0.0,0.0
Chronological baseline,user_133,event_3993,4,join,1.0,1.0,0.0
Chronological baseline,user_134,event_4032,0,join,1.0,1.0,0.0
Chronological baseline,user_134,event_4021,1,pass,-0.1,0.0,0.0
Chronological baseline,user_134,event_4045,2,request,0.7,0.0,0.0
Chronological baseline,user_134,event_4024,3,pass,-0.1,0.0,0.0
Chronological baseline,user_134,event_4026,4,pass,-0.1,1.0,0.0
Chronological baseline,user_135,event_4078,0,pass,-0.1,1.0,0.0
Chronological baseline,user_135,event_4062,1,join,1.0,0.0,0.0
Chronological baseline,user_135,event_4072,2,pass,-0.1,0.0,0.0
Chronological baseline,user_135,event_4050,3,join,1.0,0.0,1.0
Chronological baseline,user_135,event_4061,4,join,1.0,0.0,0.0
Chronological baseline,user_136,event_4089,0,join,1.0,0.0,0.0
Chronological baseline,user_136,event_4080,1,request,0.7,0.0,0.0
Chronological baseline,user_136,event_4100,2,request,0.7,1.0,0.0
Chronological baseline,user_136,event_4096,3,join,1.0,1.0,0.0
Chronological baseline,user_136,event_4103,4,join,1.0,0.0,0.0
Chronological baseline,user_137,event_4115,0,join,1.0,0.0,0.0
Chronological baseline,user_137,event_4118,1,join,1.0,0.0,1.0
Chronological baseline,user_137,event_4130,2,pass,-0.1,0.0,1.0
Chronological baseline,user_137,event_4128,3,join,1.0,0.0,0.0
Chronological baseline,user_137,event_4112,4,join,1.0,0.0,0.0
Chronological baseline,user_138,event_4141,0,pass,-0.1,1.0,0.0
Chronological baseline,user_138,event_4165,1,join,1.0,0.0,0.0
Chronological baseline,user_138,event_4153,2,join,1.0,0.0,0.0
Chronological baseline,user_138,event_4140,3,request,0.7,0.0,0.0
Chronological baseline,user_138,event_4144,4,pass,-0.1,0.0,0.0
Chronological baseline,user_139,event_4188,0,pass,-0.1,0.0,0.0
Chronological baseline,user_139,event_4177,1,join,1.0,0.0,0.0
Chronological baseline,user_139,event_4172,2,join,1.0,0.0,0.0
Chronological baseline,user_139,event_4186,3,request,0.7,1.0,1.0
Chronological baseline,user_139,event_4193,4,request,0.7,0.0,0.0
Chronological baseline,user_140,event_4222,0,pass,-0.1,1.0,0.0
Chronological baseline,user_140,event_4204,1,request,0.7,0.0,1.0
Chronological baseline,user_140,event_4201,2,join,1.0,0.0,0.0
Chronological baseline,user_140,event_4217,3,join,1.0,1.0,0.0
Chronological baseline,user_140,event_4225,4,join,1.0,0.0,1.0
Chronological baseline,user_141,event_4234,0,pass,-0.1,1.0,0.0
Chronological baseline,user_141,event_4237,1,pass,-0.1,0.0,0.0
Chronological baseline,user_141,event_4255,2,pass,-0.1,0.0,0.0
Chronological baseline,user_141,event_4251,3,pass,-0.1,0.0,0.0
Chronological baseline,user_141,event_4241,4,pass,-0.1,0.0,0.0
Chronological baseline,user_142,event_4265,0,pass,-0.1,0.0,0.0
Chronological baseline,user_142,event_4271,1,join,1.0,0.0,1.0
Chronological baseline,user_142,event_4277,2,pass,-0.1,0.0,0.0
Chronological baseline,user_142,event_4283,3,join,1.0,0.0,1.0
Chronological baseline,user_142,event_4281,4,request,0.7,0.0,0.0
Chronological baseline,user_143,event_4306,0,join,1.0,0.0,0.0
Chronological baseline,user_143,event_4315,1,pass,-0.1,0.0,0.0
Chronological baseline,user_143,event_4299,2,join,1.0,0.0,0.0
Chronological baseline,user_143,event_4297,3,join,1.0,1.0,1.0
Chronological baseline,user_143,event_4303,4,join,1.0,0.0,0.0
Chronological baseline,user_144,event_4325,0,pass,-0.1,0.0,0.0
Chronological baseline,user_144,event_4331,1,request,0.7,0.0,1.0
Chronological baseline,user_144,event_4330,2,join,1.0,0.0,0.0
Chronological baseline,user_144,event_4328,3,request,0.7,0.0,0.0
Chronological baseline,user_144,event_4335,4,request,0.7,0.0,1.0
Chronological baseline,user_145,event_4361,0,join,1.0,1.0,1.0
Chronological baseline,user_145,event_4372,1,join,1.0,1.0,1.0
